id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
3617,3911,1/5/2016 6:19,500,6,3,509,2495,44.94,24.36,2564.3
3618,3911,2/3/2016 0:53,496,23,7,526,2475.04,172.27,56.84,2704.15
3619,3911,3/3/2016 7:19,493,20,4,517,2460.07,149.8,32.48,2642.35
3620,3911,4/2/2016 16:02,526,8,3,537,2624.74,59.92,24.36,2709.02
3621,3911,5/1/2016 21:42,481,8,0,489,2400.19,59.92,0,2460.11
3622,3911,5/30/2016 8:47,508,18,0,526,2534.92,134.82,0,2669.74
3623,3911,6/29/2016 12:15,437,7,161,605,2180.63,52.43,1307.32,3540.38
3624,3911,7/28/2016 16:55,481,0,0,481,2400.19,0,0,2400.19
3625,3911,8/26/2016 1:13,503,29,7,539,2509.97,217.21,56.84,2784.02
3626,3911,9/24/2016 10:00,466,9,6,481,2325.34,67.41,48.72,2441.47
3627,3911,10/24/2016 22:01,599,16,69,684,2989.01,119.84,560.28,3669.13
3628,3911,11/22/2016 23:32,502,6,0,508,2504.98,44.94,0,2549.92
3629,3911,12/21/2016 17:50,495,1,8,504,2470.05,7.49,64.96,2542.5
3630,3921,9/14/2016 18:54,302,0,20,322,1506.98,0,162.4,1669.38
3631,3921,10/14/2016 18:52,299,29,27,355,1492.01,217.21,219.24,1928.46
3632,3921,11/12/2016 8:24,280,29,0,309,1397.2,217.21,0,1614.41
3633,3921,12/11/2016 0:26,215,21,64,300,1072.85,157.29,519.68,1749.82
3634,3931,11/3/2016 15:41,97,29,46,172,484.03,217.21,373.52,1074.76
3635,3931,12/3/2016 11:32,121,39,59,219,603.79,292.11,479.08,1374.98
3636,3941,12/10/2016 6:43,108,12,10,130,538.92,89.88,81.2,710
3637,3951,10/22/2016 10:20,82,66,17,165,409.18,494.34,138.04,1041.56
3638,3951,11/20/2016 5:52,19,46,20,85,94.81,344.54,162.4,601.75
3639,3951,12/19/2016 14:24,125,34,33,192,623.75,254.66,267.96,1146.37
3640,3961,11/16/2016 1:09,528,0,9,537,2634.72,0,73.08,2707.8
3641,3961,12/15/2016 0:22,501,20,17,538,2499.99,149.8,138.04,2787.83
3642,3971,10/3/2016 8:10,75,20,35,130,374.25,149.8,284.2,808.25
3643,3971,11/1/2016 23:41,97,0,72,169,484.03,0,584.64,1068.67
3644,3971,12/1/2016 0:58,102,21,22,145,508.98,157.29,178.64,844.91
3645,3971,12/31/2016 16:05,95,0,19,114,474.05,0,154.28,628.33
3646,3981,4/22/2014 12:51,495,12,12,519,2470.05,89.88,97.44,2657.37
3647,3981,5/22/2014 14:02,479,2,0,481,2390.21,14.98,0,2405.19
3648,3981,6/20/2014 4:42,599,13,9,621,2989.01,97.37,73.08,3159.46
3649,3981,7/20/2014 7:21,520,2,13,535,2594.8,14.98,105.56,2715.34
3650,3981,8/19/2014 14:32,498,41,10,549,2485.02,307.09,81.2,2873.31
3651,3981,9/18/2014 3:40,507,10,21,538,2529.93,74.9,170.52,2775.35
3652,3981,10/18/2014 12:55,486,0,22,508,2425.14,0,178.64,2603.78
3653,3981,11/16/2014 12:59,497,41,1,539,2480.03,307.09,8.12,2795.24
3654,3981,12/16/2014 7:55,501,12,8,521,2499.99,89.88,64.96,2654.83
3655,3981,1/15/2015 8:14,490,36,34,560,2445.1,269.64,276.08,2990.82
3656,3981,2/14/2015 6:30,500,132,7,639,2495,988.68,56.84,3540.52
3657,3981,3/15/2015 4:25,348,2,8,358,1736.52,14.98,64.96,1816.46
3658,3981,4/13/2015 18:16,561,0,0,561,2799.39,0,0,2799.39
3659,3981,5/13/2015 5:58,483,0,0,483,2410.17,0,0,2410.17
3660,3981,6/11/2015 18:17,481,113,10,604,2400.19,846.37,81.2,3327.76
3661,3981,7/10/2015 8:01,503,0,6,509,2509.97,0,48.72,2558.69
3662,3981,8/8/2015 23:09,467,8,319,794,2330.33,59.92,2590.28,4980.53
3663,3981,9/6/2015 3:21,481,27,6,514,2400.19,202.23,48.72,2651.14
3664,3981,10/6/2015 1:39,475,24,13,512,2370.25,179.76,105.56,2655.57
3665,3981,11/4/2015 23:40,489,0,0,489,2440.11,0,0,2440.11
3666,3981,12/3/2015 1:45,573,18,298,889,2859.27,134.82,2419.76,5413.85
3667,3981,1/2/2016 23:16,485,34,26,545,2420.15,254.66,211.12,2885.93
3668,3981,2/1/2016 10:56,498,10,6,514,2485.02,74.9,48.72,2608.64
3669,3981,3/1/2016 23:29,547,0,26,573,2729.53,0,211.12,2940.65
3670,3981,3/31/2016 5:41,499,14,9,522,2490.01,104.86,73.08,2667.95
3671,3981,4/30/2016 14:49,504,0,47,551,2514.96,0,381.64,2896.6
3672,3981,5/30/2016 8:38,471,18,4,493,2350.29,134.82,32.48,2517.59
3673,3981,6/28/2016 2:50,579,13,21,613,2889.21,97.37,170.52,3157.1
3674,3981,7/27/2016 21:20,395,4,0,399,1971.05,29.96,0,2001.01
3675,3981,8/26/2016 6:00,485,63,17,565,2420.15,471.87,138.04,3030.06
3676,3981,9/24/2016 13:25,500,10,16,526,2495,74.9,129.92,2699.82
3677,3981,10/23/2016 4:58,299,15,433,747,1492.01,112.35,3515.96,5120.32
3678,3981,11/21/2016 20:23,477,0,0,477,2380.23,0,0,2380.23
3679,3981,12/21/2016 9:13,530,0,11,541,2644.7,0,89.32,2734.02
3680,3991,2/9/2015 4:13,480,0,19,499,2395.2,0,154.28,2549.48
3681,3991,3/11/2015 4:49,465,22,0,487,2320.35,164.78,0,2485.13
3682,3991,4/10/2015 8:57,491,9,10,510,2450.09,67.41,81.2,2598.7
3683,3991,5/10/2015 10:31,505,0,14,519,2519.95,0,113.68,2633.63
3684,3991,6/8/2015 9:19,376,0,29,405,1876.24,0,235.48,2111.72
3685,3991,7/7/2015 2:29,501,7,41,549,2499.99,52.43,332.92,2885.34
3686,3991,8/6/2015 14:34,486,32,0,518,2425.14,239.68,0,2664.82
3687,3991,9/5/2015 19:49,501,24,0,525,2499.99,179.76,0,2679.75
3688,3991,10/4/2015 17:49,514,79,15,608,2564.86,591.71,121.8,3278.37
3689,3991,11/3/2015 10:49,511,0,28,539,2549.89,0,227.36,2777.25
3690,3991,12/2/2015 10:27,502,22,26,550,2504.98,164.78,211.12,2880.88
3691,3991,12/31/2015 13:08,488,0,18,506,2435.12,0,146.16,2581.28
3692,3991,1/29/2016 3:47,508,23,0,531,2534.92,172.27,0,2707.19
3693,3991,2/27/2016 8:51,506,0,67,573,2524.94,0,544.04,3068.98
3694,3991,3/27/2016 18:37,512,12,43,567,2554.88,89.88,349.16,2993.92
3695,3991,4/25/2016 6:13,501,1,0,502,2499.99,7.49,0,2507.48
3696,3991,5/24/2016 9:27,462,15,6,483,2305.38,112.35,48.72,2466.45
3697,3991,6/23/2016 3:00,1317,7,9,1333,6571.83,52.43,73.08,6697.34
3698,3991,7/22/2016 0:34,511,0,15,526,2549.89,0,121.8,2671.69
3699,3991,8/21/2016 11:53,499,48,9,556,2490.01,359.52,73.08,2922.61
3700,3991,9/20/2016 4:18,503,15,5,523,2509.97,112.35,40.6,2662.92
3701,3991,10/19/2016 8:13,510,80,7,597,2544.9,599.2,56.84,3200.94
3702,3991,11/17/2016 6:53,501,18,11,530,2499.99,134.82,89.32,2724.13
3703,3991,12/17/2016 1:26,437,16,1014,1467,2180.63,119.84,8233.68,10534.15
3704,4001,12/28/2016 15:19,517,10,2,529,2579.83,74.9,16.24,2670.97
3705,4011,6/5/2016 15:18,488,13,0,501,2435.12,97.37,0,2532.49
3706,4011,7/4/2016 4:08,500,257,3,760,2495,1924.93,24.36,4444.29
3707,4011,8/2/2016 4:38,498,0,15,513,2485.02,0,121.8,2606.82
3708,4011,9/1/2016 14:46,459,0,0,459,2290.41,0,0,2290.41
3709,4011,9/30/2016 4:27,490,1781,16,2287,2445.1,13339.69,129.92,15914.71
3710,4011,10/29/2016 8:11,495,26,0,521,2470.05,194.74,0,2664.79
3711,4011,11/28/2016 8:12,490,12,14,516,2445.1,89.88,113.68,2648.66
3712,4011,12/27/2016 4:03,473,19,0,492,2360.27,142.31,0,2502.58
3713,4021,12/19/2016 23:09,209,70,19,298,1042.91,524.3,154.28,1721.49
3714,4031,10/18/2015 14:18,311,0,0,311,1551.89,0,0,1551.89
3715,4031,11/17/2015 13:49,276,10,21,307,1377.24,74.9,170.52,1622.66
3716,4031,12/16/2015 4:20,269,239,29,537,1342.31,1790.11,235.48,3367.9
3717,4031,1/15/2016 20:03,286,26,0,312,1427.14,194.74,0,1621.88
3718,4031,2/13/2016 23:40,299,26,15,340,1492.01,194.74,121.8,1808.55
3719,4031,3/13/2016 7:59,210,26,28,264,1047.9,194.74,227.36,1470
3720,4031,5/10/2016 6:20,310,0,0,310,1546.9,0,0,1546.9
3721,4031,6/8/2016 3:05,299,34,27,360,1492.01,254.66,219.24,1965.91
3722,4031,7/7/2016 3:01,287,0,17,304,1432.13,0,138.04,1570.17
3723,4031,8/5/2016 5:32,298,49,24,371,1487.02,367.01,194.88,2048.91
3724,4031,9/4/2016 23:20,326,1,44,371,1626.74,7.49,357.28,1991.51
3725,4031,10/4/2016 6:12,279,0,28,307,1392.21,0,227.36,1619.57
3726,4031,11/2/2016 22:41,297,15,10,322,1482.03,112.35,81.2,1675.58
3727,4031,12/1/2016 12:33,296,33,26,355,1477.04,247.17,211.12,1935.33
3728,4031,12/31/2016 8:55,313,32,60,405,1561.87,239.68,487.2,2288.75
3729,4041,10/8/2015 10:43,335,31,0,366,1671.65,232.19,0,1903.84
3730,4041,11/6/2015 11:13,288,25,20,333,1437.12,187.25,162.4,1786.77
3731,4041,12/6/2015 11:23,312,18,22,352,1556.88,134.82,178.64,1870.34
3732,4041,1/4/2016 19:28,306,32,9,347,1526.94,239.68,73.08,1839.7
3733,4041,2/2/2016 4:18,369,41,0,410,1841.31,307.09,0,2148.4
3734,4041,3/3/2016 23:35,306,26,22,354,1526.94,194.74,178.64,1900.32
3735,4041,5/2/2016 21:08,298,0,9,307,1487.02,0,73.08,1560.1
3736,4041,6/1/2016 14:43,248,32,82,362,1237.52,239.68,665.84,2143.04
3737,4041,7/1/2016 15:02,305,36,26,367,1521.95,269.64,211.12,2002.71
3738,4041,7/31/2016 10:22,302,17,211,530,1506.98,127.33,1713.32,3347.63
3739,4041,8/30/2016 2:05,283,14,75,372,1412.17,104.86,609,2126.03
3740,4041,9/29/2016 6:27,303,65,22,390,1511.97,486.85,178.64,2177.46
3741,4041,10/29/2016 9:43,475,21,23,519,2370.25,157.29,186.76,2714.3
3742,4041,11/27/2016 17:19,285,297,12,594,1422.15,2224.53,97.44,3744.12
3743,4041,12/26/2016 14:51,262,46,25,333,1307.38,344.54,203,1854.92
3744,4051,12/3/2016 6:03,501,18,36,555,2499.99,134.82,292.32,2927.13
3745,4051,1/1/2017 20:52,495,15,0,510,2470.05,112.35,0,2582.4
3746,4061,12/16/2014 21:21,529,0,1,530,2639.71,0,8.12,2647.83
3747,4061,1/15/2015 2:26,506,4,14,524,2524.94,29.96,113.68,2668.58
3748,4061,2/14/2015 17:18,352,0,3,355,1756.48,0,24.36,1780.84
3749,4061,3/16/2015 15:30,480,5,78,563,2395.2,37.45,633.36,3066.01
3750,4061,4/15/2015 20:35,522,3,49,574,2604.78,22.47,397.88,3025.13
3751,4061,5/15/2015 11:08,551,16,1,568,2749.49,119.84,8.12,2877.45
3752,4061,6/13/2015 5:34,505,0,9,514,2519.95,0,73.08,2593.03
3753,4061,7/13/2015 15:31,503,16,24,543,2509.97,119.84,194.88,2824.69
3754,4061,8/12/2015 11:00,306,11,16,333,1526.94,82.39,129.92,1739.25
3755,4061,9/11/2015 2:47,493,0,0,493,2460.07,0,0,2460.07
3756,4061,10/10/2015 22:39,525,0,5,530,2619.75,0,40.6,2660.35
3757,4061,11/8/2015 8:07,517,14,31,562,2579.83,104.86,251.72,2936.41
3758,4061,12/7/2015 8:44,490,13,0,503,2445.1,97.37,0,2542.47
3759,4061,1/6/2016 4:14,621,14,5,640,3098.79,104.86,40.6,3244.25
3760,4061,2/5/2016 8:35,497,0,35,532,2480.03,0,284.2,2764.23
3761,4061,3/6/2016 5:47,508,0,15,523,2534.92,0,121.8,2656.72
3762,4061,4/5/2016 13:05,487,0,12,499,2430.13,0,97.44,2527.57
3763,4061,5/4/2016 7:13,504,0,0,504,2514.96,0,0,2514.96
3764,4061,6/3/2016 11:55,496,6,23,525,2475.04,44.94,186.76,2706.74
3765,4061,7/3/2016 22:16,434,7,11,452,2165.66,52.43,89.32,2307.41
3766,4061,8/1/2016 6:26,498,16,5,519,2485.02,119.84,40.6,2645.46
3767,4061,8/30/2016 15:33,498,0,6,504,2485.02,0,48.72,2533.74
3768,4061,9/29/2016 2:36,485,53,0,538,2420.15,396.97,0,2817.12
3769,4061,10/29/2016 11:32,509,0,330,839,2539.91,0,2679.6,5219.51
3770,4061,11/28/2016 2:35,488,34,12,534,2435.12,254.66,97.44,2787.22
3771,4061,12/28/2016 23:49,460,19,6,485,2295.4,142.31,48.72,2486.43
3772,4071,12/10/2016 23:47,349,29,21,399,1741.51,217.21,170.52,2129.24
3773,4081,11/23/2016 5:33,291,0,14,305,1452.09,0,113.68,1565.77
3774,4081,12/23/2016 21:52,315,71,23,409,1571.85,531.79,186.76,2290.4
3775,4091,11/22/2016 7:33,325,36,46,407,1621.75,269.64,373.52,2264.91
3776,4091,12/21/2016 9:22,300,28,0,328,1497,209.72,0,1706.72
3777,4101,6/18/2016 11:30,270,8,12,290,1347.3,59.92,97.44,1504.66
3778,4101,7/17/2016 14:50,475,3,11226,11704,2370.25,22.47,91155.12,93547.84
3779,4101,8/16/2016 4:11,503,6,15,524,2509.97,44.94,121.8,2676.71
3780,4101,9/15/2016 9:53,488,0,0,488,2435.12,0,0,2435.12
3781,4101,10/15/2016 6:44,475,0,11,486,2370.25,0,89.32,2459.57
3782,4101,11/14/2016 6:30,513,4,23,540,2559.87,29.96,186.76,2776.59
3783,4101,12/13/2016 7:02,502,6,111,619,2504.98,44.94,901.32,3451.24
3784,4111,12/25/2013 21:16,304,26,24,354,1516.96,194.74,194.88,1906.58
3785,4111,1/24/2014 7:34,277,43,23,343,1382.23,322.07,186.76,1891.06
3786,4111,2/23/2014 7:28,298,27,0,325,1487.02,202.23,0,1689.25
3787,4111,3/25/2014 1:58,0,0,19,19,0,0,154.28,154.28
3788,4111,4/24/2014 16:34,299,0,29,328,1492.01,0,235.48,1727.49
3789,4111,5/23/2014 6:57,297,35,23,355,1482.03,262.15,186.76,1930.94
3790,4111,6/22/2014 4:58,301,30,38,369,1501.99,224.7,308.56,2035.25
3791,4111,7/21/2014 5:54,308,26,43,377,1536.92,194.74,349.16,2080.82
3792,4111,8/19/2014 0:47,264,47,18,329,1317.36,352.03,146.16,1815.55
3793,4111,9/18/2014 9:58,282,78,11,371,1407.18,584.22,89.32,2080.72
3794,4111,10/17/2014 22:53,299,61,12,372,1492.01,456.89,97.44,2046.34
3795,4111,11/16/2014 12:38,302,31,0,333,1506.98,232.19,0,1739.17
3796,4111,12/16/2014 2:46,300,0,16,316,1497,0,129.92,1626.92
3797,4111,1/15/2015 0:45,282,0,17,299,1407.18,0,138.04,1545.22
3798,4111,2/14/2015 7:35,302,29,0,331,1506.98,217.21,0,1724.19
3799,4111,3/15/2015 6:04,265,30,76,371,1322.35,224.7,617.12,2164.17
3800,4111,4/14/2015 15:16,311,25,26,362,1551.89,187.25,211.12,1950.26
3801,4111,5/13/2015 1:31,306,23,34,363,1526.94,172.27,276.08,1975.29
3802,4111,6/12/2015 4:45,312,20,20,352,1556.88,149.8,162.4,1869.08
3803,4111,7/12/2015 16:28,267,25,0,292,1332.33,187.25,0,1519.58
3804,4111,8/10/2015 13:50,296,79,24,399,1477.04,591.71,194.88,2263.63
3805,4111,9/8/2015 6:19,307,66,35,408,1531.93,494.34,284.2,2310.47
3806,4111,10/8/2015 20:02,293,30,12,335,1462.07,224.7,97.44,1784.21
3807,4111,11/7/2015 10:59,293,24,0,317,1462.07,179.76,0,1641.83
3808,4111,12/7/2015 23:32,307,31,0,338,1531.93,232.19,0,1764.12
3809,4111,1/5/2016 3:17,297,8,14,319,1482.03,59.92,113.68,1655.63
3810,4111,2/4/2016 9:53,296,39,36,371,1477.04,292.11,292.32,2061.47
3811,4111,3/4/2016 11:15,318,63,31,412,1586.82,471.87,251.72,2310.41
3812,4111,4/3/2016 19:57,250,111,20,381,1247.5,831.39,162.4,2241.29
3813,4111,5/3/2016 3:51,305,33,29,367,1521.95,247.17,235.48,2004.6
3814,4121,10/22/2016 9:45,177,7,0,184,883.23,52.43,0,935.66
3815,4121,11/20/2016 13:38,125,0,7,132,623.75,0,56.84,680.59
3816,4121,12/20/2016 10:19,145,3,20,168,723.55,22.47,162.4,908.42
3817,4131,11/12/2016 1:54,90,44,32,166,449.1,329.56,259.84,1038.5
3818,4131,12/12/2016 16:54,92,44,37,173,459.08,329.56,300.44,1089.08
3819,4141,9/2/2016 19:13,508,2,0,510,2534.92,14.98,0,2549.9
3820,4141,10/1/2016 19:54,497,0,8,505,2480.03,0,64.96,2544.99
3821,4141,10/30/2016 2:58,499,15,12,526,2490.01,112.35,97.44,2699.8
3822,4141,11/29/2016 5:17,484,4,35,523,2415.16,29.96,284.2,2729.32
3823,4141,12/28/2016 5:48,502,27,91,620,2504.98,202.23,738.92,3446.13
3824,4151,12/22/2013 11:29,305,33,25,363,1521.95,247.17,203,1972.12
3825,4151,2/18/2014 3:15,331,28,10,369,1651.69,209.72,81.2,1942.61
3826,4151,3/20/2014 4:44,301,34,15,350,1501.99,254.66,121.8,1878.45
3827,4151,4/18/2014 16:33,291,23,1,315,1452.09,172.27,8.12,1632.48
3828,4151,5/17/2014 3:21,297,34,3,334,1482.03,254.66,24.36,1761.05
3829,4151,6/16/2014 7:46,309,49,19,377,1541.91,367.01,154.28,2063.2
3830,4151,7/15/2014 11:39,297,37,150,484,1482.03,277.13,1218,2977.16
3831,4151,8/14/2014 11:42,304,133,17,454,1516.96,996.17,138.04,2651.17
3832,4151,9/12/2014 10:50,308,39,14,361,1536.92,292.11,113.68,1942.71
3833,4151,10/12/2014 14:55,281,35,0,316,1402.19,262.15,0,1664.34
3834,4151,11/11/2014 6:12,318,19,8,345,1586.82,142.31,64.96,1794.09
3835,4151,12/10/2014 14:56,304,18,0,322,1516.96,134.82,0,1651.78
3836,4151,1/8/2015 22:11,300,39,26,365,1497,292.11,211.12,2000.23
3837,4151,2/7/2015 18:25,744,47,20,811,3712.56,352.03,162.4,4226.99
3838,4151,3/8/2015 6:29,308,28,20,356,1536.92,209.72,162.4,1909.04
3839,4151,4/6/2015 1:52,298,48,25,371,1487.02,359.52,203,2049.54
3840,4151,5/5/2015 21:25,290,36,30,356,1447.1,269.64,243.6,1960.34
3841,4151,6/4/2015 18:17,286,26,21,333,1427.14,194.74,170.52,1792.4
3842,4151,7/4/2015 22:02,299,33,38,370,1492.01,247.17,308.56,2047.74
3843,4151,8/2/2015 17:03,317,28,23,368,1581.83,209.72,186.76,1978.31
3844,4151,9/1/2015 12:21,301,25,29,355,1501.99,187.25,235.48,1924.72
3845,4151,10/1/2015 5:25,294,22,20,336,1467.06,164.78,162.4,1794.24
3846,4151,10/30/2015 16:49,290,17,0,307,1447.1,127.33,0,1574.43
3847,4151,11/29/2015 5:34,292,50,27,369,1457.08,374.5,219.24,2050.82
3848,4151,12/28/2015 9:45,197,14,0,211,983.03,104.86,0,1087.89
3849,4151,1/28/2016 0:20,373,24,15,412,1861.27,179.76,121.8,2162.83
3850,4151,2/25/2016 9:42,307,89,0,396,1531.93,666.61,0,2198.54
3851,4151,3/26/2016 18:21,292,49,16,357,1457.08,367.01,129.92,1954.01
3852,4151,4/25/2016 8:17,296,25,8,329,1477.04,187.25,64.96,1729.25
3853,4151,5/24/2016 4:20,281,0,39,320,1402.19,0,316.68,1718.87
3854,4151,6/23/2016 11:36,292,30,17,339,1457.08,224.7,138.04,1819.82
3855,4151,7/22/2016 21:40,620,36,0,656,3093.8,269.64,0,3363.44
3856,4151,8/20/2016 9:56,305,225,30,560,1521.95,1685.25,243.6,3450.8
3857,4151,9/19/2016 3:20,300,6,50,356,1497,44.94,406,1947.94
3858,4151,10/19/2016 18:03,169,28,9989,10186,843.31,209.72,81110.68,82163.71
3859,4151,11/18/2016 0:43,294,34,10,338,1467.06,254.66,81.2,1802.92
3860,4151,12/18/2016 18:47,334,0,22,356,1666.66,0,178.64,1845.3
3861,4161,12/21/2013 16:09,504,14,0,518,2514.96,104.86,0,2619.82
3862,4161,1/20/2014 8:11,879,0,34,913,4386.21,0,276.08,4662.29
3863,4161,2/19/2014 1:12,489,19,13,521,2440.11,142.31,105.56,2687.98
3864,4161,3/21/2014 6:08,506,0,5,511,2524.94,0,40.6,2565.54
3865,4161,4/20/2014 13:31,514,5,15,534,2564.86,37.45,121.8,2724.11
3866,4161,5/19/2014 23:58,512,0,1,513,2554.88,0,8.12,2563
3867,4161,6/17/2014 14:09,532,63,0,595,2654.68,471.87,0,3126.55
3868,4161,7/17/2014 7:17,489,0,28,517,2440.11,0,227.36,2667.47
3869,4161,8/16/2014 6:14,495,0,20,515,2470.05,0,162.4,2632.45
3870,4161,9/14/2014 13:48,539,81,9,629,2689.61,606.69,73.08,3369.38
3871,4161,10/14/2014 14:33,494,2,4,500,2465.06,14.98,32.48,2512.52
3872,4161,11/12/2014 21:15,507,28,6,541,2529.93,209.72,48.72,2788.37
3873,4161,12/11/2014 22:23,513,1,2,516,2559.87,7.49,16.24,2583.6
3874,4161,1/10/2015 21:28,498,0,14,512,2485.02,0,113.68,2598.7
3875,4161,2/8/2015 6:08,488,43,13,544,2435.12,322.07,105.56,2862.75
3876,4161,3/10/2015 18:54,503,0,64,567,2509.97,0,519.68,3029.65
3877,4161,4/9/2015 20:15,498,0,0,498,2485.02,0,0,2485.02
3878,4161,5/8/2015 15:12,507,8,4,519,2529.93,59.92,32.48,2622.33
3879,4161,6/7/2015 13:53,502,7,26,535,2504.98,52.43,211.12,2768.53
3880,4161,7/7/2015 18:46,498,19,7,524,2485.02,142.31,56.84,2684.17
3881,4161,8/5/2015 0:51,501,10,13,524,2499.99,74.9,105.56,2680.45
3882,4161,9/3/2015 18:48,518,2,30,550,2584.82,14.98,243.6,2843.4
3883,4161,10/3/2015 7:23,505,0,22,527,2519.95,0,178.64,2698.59
3884,4161,11/1/2015 3:58,491,0,23,514,2450.09,0,186.76,2636.85
3885,4161,11/30/2015 19:57,525,32,6,563,2619.75,239.68,48.72,2908.15
3886,4161,12/30/2015 7:47,506,9,12,527,2524.94,67.41,97.44,2689.79
3887,4161,1/28/2016 15:24,564,0,16,580,2814.36,0,129.92,2944.28
3888,4161,2/26/2016 11:44,501,27,58,586,2499.99,202.23,470.96,3173.18
3889,4161,3/27/2016 13:57,509,1,61,571,2539.91,7.49,495.32,3042.72
3890,4161,4/26/2016 12:34,500,11,4,515,2495,82.39,32.48,2609.87
3891,4161,5/26/2016 17:56,491,7,5,503,2450.09,52.43,40.6,2543.12
3892,4161,6/24/2016 13:32,22591,13,6,22610,112729.09,97.37,48.72,112875.18
3893,4161,7/23/2016 16:39,508,0,1,509,2534.92,0,8.12,2543.04
3894,4161,8/22/2016 21:43,488,8,3,499,2435.12,59.92,24.36,2519.4
3895,4161,9/21/2016 4:29,158,0,0,158,788.42,0,0,788.42
3896,4161,10/20/2016 9:58,499,5,14,518,2490.01,37.45,113.68,2641.14
3897,4161,11/19/2016 9:36,485,8,17,510,2420.15,59.92,138.04,2618.11
3898,4161,12/19/2016 7:34,500,3,3,506,2495,22.47,24.36,2541.83
3899,4171,1/31/2016 17:14,528,6,77,611,2634.72,44.94,625.24,3304.9
3900,4171,3/1/2016 13:51,495,27,12,534,2470.05,202.23,97.44,2769.72
3901,4171,3/30/2016 0:27,163,7,9,179,813.37,52.43,73.08,938.88
3902,4171,4/29/2016 4:45,502,23,9,534,2504.98,172.27,73.08,2750.33
3903,4171,5/29/2016 12:42,502,11,8,521,2504.98,82.39,64.96,2652.33
3904,4171,6/28/2016 12:00,461,23,0,484,2300.39,172.27,0,2472.66
3905,4171,7/27/2016 5:51,475,12,0,487,2370.25,89.88,0,2460.13
3906,4171,8/26/2016 17:23,486,2,7,495,2425.14,14.98,56.84,2496.96
3907,4171,9/25/2016 2:19,554,4,15,573,2764.46,29.96,121.8,2916.22
3908,4171,10/24/2016 4:56,480,0,60,540,2395.2,0,487.2,2882.4
3909,4171,11/22/2016 15:06,515,0,40,555,2569.85,0,324.8,2894.65
3910,4171,12/22/2016 15:21,508,4,7,519,2534.92,29.96,56.84,2621.72
3911,4181,5/9/2015 1:15,500,17,20,537,2495,127.33,162.4,2784.73
3912,4181,6/7/2015 3:57,505,13,0,518,2519.95,97.37,0,2617.32
3913,4181,7/7/2015 16:12,415,22,12,449,2070.85,164.78,97.44,2333.07
3914,4181,8/5/2015 23:08,489,1,23,513,2440.11,7.49,186.76,2634.36
3915,4181,9/4/2015 19:18,517,16,18,551,2579.83,119.84,146.16,2845.83
3916,4181,10/4/2015 8:31,482,0,19,501,2405.18,0,154.28,2559.46
3917,4181,11/3/2015 23:46,510,132,0,642,2544.9,988.68,0,3533.58
3918,4181,12/2/2015 2:17,546,9,12,567,2724.54,67.41,97.44,2889.39
3919,4181,12/31/2015 15:11,490,8,15,513,2445.1,59.92,121.8,2626.82
3920,4181,1/29/2016 3:00,486,19,0,505,2425.14,142.31,0,2567.45
3921,4181,2/27/2016 20:38,493,13,6,512,2460.07,97.37,48.72,2606.16
3922,4181,3/27/2016 8:28,757,4,50,811,3777.43,29.96,406,4213.39
3923,4181,4/25/2016 4:03,534,131,0,665,2664.66,981.19,0,3645.85
3924,4181,5/25/2016 9:42,492,73,11,576,2455.08,546.77,89.32,3091.17
3925,4181,6/24/2016 7:29,506,5,14,525,2524.94,37.45,113.68,2676.07
3926,4181,7/23/2016 14:33,511,0,12,523,2549.89,0,97.44,2647.33
3927,4181,8/22/2016 0:24,518,11,11,540,2584.82,82.39,89.32,2756.53
3928,4181,9/21/2016 21:34,501,27,0,528,2499.99,202.23,0,2702.22
3929,4181,10/21/2016 18:17,547,13,39,599,2729.53,97.37,316.68,3143.58
3930,4181,11/19/2016 12:07,574,28,31,633,2864.26,209.72,251.72,3325.7
3931,4181,12/19/2016 18:12,493,11,13,517,2460.07,82.39,105.56,2648.02
3932,4191,12/10/2015 16:45,101,114,43,258,503.99,853.86,349.16,1707.01
3933,4191,1/8/2016 9:20,71,27,26,124,354.29,202.23,211.12,767.64
3934,4191,2/7/2016 14:58,100,35,30,165,499,262.15,243.6,1004.75
3935,4191,3/7/2016 7:44,578,20,19,617,2884.22,149.8,154.28,3188.3
3936,4191,4/5/2016 3:36,96,39,0,135,479.04,292.11,0,771.15
3937,4191,5/4/2016 12:33,23,19,5,47,114.77,142.31,40.6,297.68
3938,4191,6/3/2016 22:14,147,37,39,223,733.53,277.13,316.68,1327.34
3939,4201,4/25/2016 5:37,99,16,29,144,494.01,119.84,235.48,849.33
3940,4201,5/25/2016 11:27,36,16,21,73,179.64,119.84,170.52,470
3941,4201,6/23/2016 17:02,100,0,20,120,499,0,162.4,661.4
3942,4201,7/23/2016 23:53,97,1510,32,1639,484.03,11309.9,259.84,12053.77
3943,4201,8/21/2016 10:00,96,29,48,173,479.04,217.21,389.76,1086.01
3944,4201,9/20/2016 13:01,92,39,45,176,459.08,292.11,365.4,1116.59
3945,4201,10/20/2016 3:13,162,30,37,229,808.38,224.7,300.44,1333.52
3946,4201,11/18/2016 13:17,101,31,19,151,503.99,232.19,154.28,890.46
3947,4211,12/12/2013 9:48,95,0,32,127,474.05,0,259.84,733.89
